/home/mheuillet/Desktop/CARL2/rl-starter-files/train.py --algo ppo --model experiment2_1_0.05_0.7_8 --budget 1 --stochasticity 0.05 --cost 0.7 --frames 5000000 --save-interval 10 --max_lr 0.005 --min_lr 0.0001 --seed 8

Namespace(algo='ppo', batch_size=256, budget='1', clip_eps=0.2, cost='0.7', discount=0.99, entropy_coef=0.01, epochs=4, frames=5000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, max_grad_norm=0.5, max_lr=0.005, mem=False, min_lr=0.0001, model='experiment2_1_0.05_0.7_8', optim_alpha=0.99, optim_eps=1e-08, procs=16, recurrence=1, save_interval=10, seed=8, stochasticity='0.05', text=False, value_loss_coef=0.5)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (actor): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Model adversary loaded

ACModel_adversary(
  (actor): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 1750 | D 1 | rR:μσmM -1.18 0.28 -2.96 0.37 | F:μσmM 7.4 10.6 2.0 81.0 | H 1.279 | V -1.323 | pL 0.092 | vL 0.159 | ∇ 0.362
U 11 | F 022528 | FPS 1577 | D 13 | rR:μσmM -1.06 0.06 -1.60 0.09 | F:μσmM 2.8 1.6 2.0 27.0 | H 0.793 | V 1.018 | pL 0.023 | vL 0.004 | ∇ 0.081
U 12 | F 024576 | FPS 1615 | D 14 | rR:μσmM -1.06 0.05 -1.42 -0.40 | F:μσmM 2.8 1.9 2.0 41.0 | H 0.788 | V 1.012 | pL 0.022 | vL 0.010 | ∇ 0.060
U 13 | F 026624 | FPS 1742 | D 15 | rR:μσmM -1.06 0.06 -1.45 0.12 | F:μσmM 2.8 1.6 2.0 26.0 | H 0.601 | V -1.022 | pL -0.033 | vL 0.011 | ∇ 0.076
U 14 | F 028672 | FPS 1591 | D 17 | rR:μσmM -1.06 0.04 -1.28 -1.03 | F:μσmM 2.7 1.1 2.0 9.0 | H 0.785 | V 1.029 | pL 0.026 | vL 0.002 | ∇ 0.026
U 15 | F 030720 | FPS 1605 | D 18 | rR:μσmM -1.05 0.07 -1.49 0.19 | F:μσmM 2.7 1.7 2.0 29.0 | H 0.778 | V 1.003 | pL 0.035 | vL 0.008 | ∇ 0.128
U 16 | F 032768 | FPS 1729 | D 19 | rR:μσmM -1.05 0.07 -1.45 0.26 | F:μσmM 2.7 1.7 2.0 32.0 | H 0.549 | V -1.003 | pL -0.015 | vL 0.013 | ∇ 0.116
U 17 | F 034816 | FPS 1606 | D 20 | rR:μσmM -1.05 0.07 -1.60 0.51 | F:μσmM 2.6 1.3 2.0 18.0 | H 0.775 | V 1.015 | pL 0.032 | vL 0.013 | ∇ 0.058
U 18 | F 036864 | FPS 1614 | D 22 | rR:μσmM -1.05 0.07 -1.45 0.09 | F:μσmM 2.7 2.3 2.0 37.0 | H 0.770 | V 0.969 | pL 0.068 | vL 0.014 | ∇ 0.046
U 19 | F 038912 | FPS 1734 | D 23 | rR:μσmM -1.05 0.07 -1.81 0.48 | F:μσmM 2.6 1.4 2.0 24.0 | H 0.505 | V -1.011 | pL 0.026 | vL 0.012 | ∇ 0.073
U 20 | F 040960 | FPS 1596 | D 24 | rR:μσmM -1.04 0.09 -1.32 0.51 | F:μσmM 2.5 1.3 2.0 24.0 | H 0.768 | V 0.994 | pL 0.037 | vL 0.015 | ∇ 0.106
Status saved
U 21 | F 043008 | FPS 1581 | D 25 | rR:μσmM -1.05 0.07 -1.28 0.51 | F:μσmM 2.5 2.3 2.0 53.0 | H 0.761 | V 0.958 | pL 0.003 | vL 0.012 | ∇ 0.069
U 22 | F 045056 | FPS 1735 | D 27 | rR:μσmM -1.05 0.09 -1.45 0.30 | F:μσmM 2.5 1.6 2.0 26.0 | H 0.463 | V -0.987 | pL -0.019 | vL 0.018 | ∇ 0.152
U 23 | F 047104 | FPS 1606 | D 28 | rR:μσmM -1.04 0.08 -1.32 0.55 | F:μσmM 2.6 2.5 2.0 43.0 | H 0.762 | V 0.950 | pL 0.049 | vL 0.019 | ∇ 0.059
U 24 | F 049152 | FPS 1609 | D 29 | rR:μσmM -1.04 0.13 -1.28 0.48 | F:μσmM 2.6 2.1 2.0 35.0 | H 0.762 | V 0.945 | pL 0.058 | vL 0.022 | ∇ 0.180
U 25 | F 051200 | FPS 1727 | D 30 | rR:μσmM -1.05 0.09 -1.35 0.44 | F:μσmM 2.6 2.4 2.0 49.0 | H 0.480 | V -0.962 | pL -0.011 | vL 0.013 | ∇ 0.055
U 26 | F 053248 | FPS 1600 | D 32 | rR:μσmM -1.04 0.11 -1.56 0.40 | F:μσmM 2.7 2.8 2.0 40.0 | H 0.762 | V 0.870 | pL 0.048 | vL 0.065 | ∇ 0.262
U 27 | F 055296 | FPS 1617 | D 33 | rR:μσmM -1.04 0.13 -1.56 0.51 | F:μσmM 2.8 4.1 2.0 74.0 | H 0.759 | V 0.886 | pL 0.105 | vL 0.035 | ∇ 0.135
U 28 | F 057344 | FPS 1729 | D 34 | rR:μσmM -1.04 0.14 -1.49 0.48 | F:μσmM 2.7 2.1 2.0 22.0 | H 0.520 | V -0.933 | pL -0.036 | vL 0.037 | ∇ 0.119
U 29 | F 059392 | FPS 1622 | D 35 | rR:μσmM -1.04 0.16 -1.94 0.55 | F:μσmM 3.1 5.1 2.0 85.0 | H 0.757 | V 0.791 | pL 0.049 | vL 0.071 | ∇ 0.232
U 30 | F 061440 | FPS 1620 | D 37 | rR:μσmM -1.03 0.18 -2.43 0.58 | F:μσmM 3.0 4.7 2.0 99.0 | H 0.754 | V 0.819 | pL 0.210 | vL 0.054 | ∇ 0.113
Status saved
U 31 | F 063488 | FPS 1750 | D 38 | rR:μσmM -1.03 0.16 -1.60 0.40 | F:μσmM 3.0 4.0 2.0 49.0 | H 0.613 | V -0.828 | pL -0.047 | vL 0.043 | ∇ 0.219
U 32 | F 065536 | FPS 1624 | D 39 | rR:μσmM -1.04 0.17 -1.94 0.44 | F:μσmM 3.4 6.5 2.0 85.0 | H 0.759 | V 0.777 | pL 0.129 | vL 0.070 | ∇ 0.216
U 33 | F 067584 | FPS 1618 | D 40 | rR:μσmM -1.02 0.20 -1.77 0.48 | F:μσmM 3.4 6.2 2.0 80.0 | H 0.757 | V 0.704 | pL 0.102 | vL 0.071 | ∇ 0.212
U 34 | F 069632 | FPS 1768 | D 41 | rR:μσmM -1.01 0.26 -1.77 0.48 | F:μσmM 3.9 6.8 2.0 80.0 | H 0.669 | V -0.619 | pL -0.025 | vL 0.082 | ∇ 0.250
U 35 | F 071680 | FPS 1653 | D 43 | rR:μσmM -1.00 0.31 -1.60 0.58 | F:μσmM 4.3 6.1 2.0 53.0 | H 0.766 | V 0.591 | pL 0.173 | vL 0.142 | ∇ 0.177
U 36 | F 073728 | FPS 1649 | D 44 | rR:μσmM -1.00 0.30 -2.82 0.58 | F:μσmM 4.1 6.5 2.0 56.0 | H 0.763 | V 0.603 | pL 0.083 | vL 0.162 | ∇ 0.422
U 37 | F 075776 | FPS 1787 | D 45 | rR:μσmM -0.98 0.35 -2.15 0.55 | F:μσmM 4.7 7.8 2.0 91.0 | H 0.753 | V -0.486 | pL -0.083 | vL 0.124 | ∇ 0.306
U 38 | F 077824 | FPS 1675 | D 46 | rR:μσmM -0.95 0.42 -2.08 0.51 | F:μσmM 6.6 10.0 2.0 89.0 | H 0.761 | V 0.411 | pL 0.189 | vL 0.180 | ∇ 0.291
U 39 | F 079872 | FPS 1687 | D 48 | rR:μσmM -0.85 0.51 -1.63 0.58 | F:μσmM 7.5 10.2 2.0 60.0 | H 0.756 | V 0.283 | pL 0.350 | vL 0.205 | ∇ 0.279
U 40 | F 081920 | FPS 1796 | D 49 | rR:μσmM -0.91 0.46 -1.49 0.55 | F:μσmM 6.7 8.6 2.0 49.0 | H 0.768 | V -0.306 | pL -0.050 | vL 0.137 | ∇ 0.337
Status saved
U 41 | F 083968 | FPS 1688 | D 50 | rR:μσmM -0.79 0.56 -1.49 0.58 | F:μσmM 10.1 12.3 2.0 67.0 | H 0.746 | V 0.166 | pL 0.348 | vL 0.193 | ∇ 0.324
U 42 | F 086016 | FPS 1697 | D 51 | rR:μσmM -0.84 0.53 -1.56 0.58 | F:μσmM 9.3 12.5 2.0 74.0 | H 0.744 | V 0.164 | pL 0.173 | vL 0.196 | ∇ 0.411
U 43 | F 088064 | FPS 1839 | D 52 | rR:μσmM -0.72 0.58 -1.45 0.55 | F:μσmM 10.5 12.2 2.0 65.0 | H 0.703 | V 0.077 | pL -0.064 | vL 0.122 | ∇ 0.512
U 44 | F 090112 | FPS 1703 | D 53 | rR:μσmM -0.66 0.69 -2.50 0.58 | F:μσmM 16.1 17.1 2.0 101.0 | H 0.740 | V 0.126 | pL 0.228 | vL 0.195 | ∇ 0.458
U 45 | F 092160 | FPS 1717 | D 55 | rR:μσmM -0.74 0.72 -3.52 0.58 | F:μσmM 17.6 22.9 2.0 130.0 | H 0.734 | V 0.244 | pL 0.270 | vL 0.193 | ∇ 0.524
U 46 | F 094208 | FPS 1843 | D 56 | rR:μσmM -0.60 0.74 -2.36 0.58 | F:μσmM 15.7 17.8 2.0 97.0 | H 0.659 | V 0.082 | pL -0.016 | vL 0.170 | ∇ 0.572
U 47 | F 096256 | FPS 1711 | D 57 | rR:μσmM -0.27 1.02 -7.64 0.58 | F:μσmM 21.1 25.8 2.0 248.0 | H 0.744 | V -0.056 | pL 0.404 | vL 0.221 | ∇ 0.748
U 48 | F 098304 | FPS 1710 | D 58 | rR:μσmM -0.49 0.75 -1.67 0.58 | F:μσmM 16.8 13.0 2.0 77.0 | H 0.754 | V 0.012 | pL 0.161 | vL 0.251 | ∇ 0.467
U 49 | F 100352 | FPS 1868 | D 59 | rR:μσmM -0.40 0.76 -1.70 0.58 | F:μσmM 19.6 13.8 2.0 71.0 | H 0.674 | V 0.081 | pL -0.065 | vL 0.179 | ∇ 0.351
U 50 | F 102400 | FPS 1715 | D 60 | rR:μσmM -0.11 0.63 -1.52 0.58 | F:μσmM 21.7 12.0 3.0 71.0 | H 0.737 | V -0.176 | pL 0.277 | vL 0.157 | ∇ 0.237
Status saved
U 51 | F 104448 | FPS 1708 | D 62 | rR:μσmM -0.18 0.67 -1.60 0.58 | F:μσmM 21.2 11.5 3.0 57.0 | H 0.744 | V -0.219 | pL 0.238 | vL 0.157 | ∇ 0.202
U 52 | F 106496 | FPS 1860 | D 63 | rR:μσmM -0.16 0.69 -1.52 0.55 | F:μσmM 18.5 9.2 2.0 56.0 | H 0.614 | V 0.178 | pL -0.179 | vL 0.142 | ∇ 0.762
U 53 | F 108544 | FPS 1703 | D 64 | rR:μσmM -0.06 0.65 -2.22 0.58 | F:μσmM 21.2 11.4 3.0 93.0 | H 0.743 | V -0.209 | pL 0.203 | vL 0.153 | ∇ 0.273
U 54 | F 110592 | FPS 1704 | D 65 | rR:μσmM 0.02 0.58 -2.64 0.51 | F:μσmM 22.8 11.9 3.0 105.0 | H 0.743 | V -0.276 | pL 0.238 | vL 0.111 | ∇ 0.348
U 55 | F 112640 | FPS 1850 | D 66 | rR:μσmM 0.03 0.61 -1.56 0.58 | F:μσmM 20.9 8.7 3.0 55.0 | H 0.508 | V 0.260 | pL -0.159 | vL 0.134 | ∇ 0.918
U 56 | F 114688 | FPS 1721 | D 68 | rR:μσmM 0.07 0.47 -1.25 0.58 | F:μσmM 23.3 11.0 3.0 64.0 | H 0.722 | V -0.281 | pL 0.139 | vL 0.102 | ∇ 0.175
U 57 | F 116736 | FPS 1720 | D 69 | rR:μσmM 0.03 0.61 -2.99 0.55 | F:μσmM 25.9 15.3 8.0 115.0 | H 0.726 | V -0.296 | pL 0.181 | vL 0.093 | ∇ 0.745
U 58 | F 118784 | FPS 1856 | D 70 | rR:μσmM -0.13 0.96 -7.22 0.55 | F:μσmM 24.9 24.6 3.0 236.0 | H 0.524 | V 0.309 | pL -0.071 | vL 0.096 | ∇ 0.252
U 59 | F 120832 | FPS 1703 | D 71 | rR:μσmM -0.02 0.57 -2.68 0.51 | F:μσmM 25.8 14.1 2.0 106.0 | H 0.722 | V -0.368 | pL 0.100 | vL 0.080 | ∇ 0.214
U 60 | F 122880 | FPS 1687 | D 72 | rR:μσmM -0.04 0.65 -3.41 0.51 | F:μσmM 25.0 14.8 3.0 127.0 | H 0.729 | V -0.263 | pL 0.161 | vL 0.101 | ∇ 0.242
Status saved
U 61 | F 124928 | FPS 1863 | D 73 | rR:μσmM 0.09 0.47 -2.01 0.58 | F:μσmM 24.7 11.6 3.0 87.0 | H 0.484 | V 0.364 | pL -0.041 | vL 0.058 | ∇ 0.186
U 62 | F 126976 | FPS 1710 | D 75 | rR:μσmM 0.13 0.59 -2.54 0.58 | F:μσmM 22.0 12.7 3.0 102.0 | H 0.744 | V -0.368 | pL 0.278 | vL 0.103 | ∇ 0.457
U 63 | F 129024 | FPS 1713 | D 76 | rR:μσmM 0.21 0.37 -1.38 0.58 | F:μσmM 21.8 7.2 6.0 56.0 | H 0.741 | V -0.420 | pL 0.118 | vL 0.076 | ∇ 0.322
U 64 | F 131072 | FPS 1855 | D 77 | rR:μσmM 0.11 0.59 -2.29 0.55 | F:μσmM 21.2 10.5 3.0 95.0 | H 0.493 | V 0.395 | pL -0.062 | vL 0.101 | ∇ 0.393
U 65 | F 133120 | FPS 1721 | D 78 | rR:μσmM 0.09 0.56 -1.49 0.55 | F:μσmM 20.4 8.7 3.0 65.0 | H 0.739 | V -0.347 | pL 0.085 | vL 0.096 | ∇ 0.254
U 66 | F 135168 | FPS 1712 | D 79 | rR:μσmM 0.11 0.80 -6.00 0.58 | F:μσmM 21.9 19.3 3.0 201.0 | H 0.737 | V -0.402 | pL 0.088 | vL 0.099 | ∇ 0.331
U 67 | F 137216 | FPS 1840 | D 80 | rR:μσmM 0.12 0.61 -2.96 0.58 | F:μσmM 21.5 13.0 3.0 114.0 | H 0.499 | V 0.423 | pL -0.043 | vL 0.091 | ∇ 0.557
U 68 | F 139264 | FPS 1705 | D 82 | rR:μσmM 0.22 0.46 -1.45 0.58 | F:μσmM 19.0 5.4 5.0 38.0 | H 0.747 | V -0.475 | pL 0.130 | vL 0.094 | ∇ 0.471
U 69 | F 141312 | FPS 1727 | D 83 | rR:μσmM 0.12 0.65 -3.66 0.55 | F:μσmM 20.7 13.1 3.0 134.0 | H 0.737 | V -0.336 | pL 0.126 | vL 0.119 | ∇ 0.563
U 70 | F 143360 | FPS 1859 | D 84 | rR:μσmM 0.15 0.58 -2.75 0.58 | F:μσmM 20.4 11.0 3.0 108.0 | H 0.482 | V 0.448 | pL -0.085 | vL 0.069 | ∇ 0.277
Status saved
U 71 | F 145408 | FPS 1706 | D 85 | rR:μσmM 0.16 0.57 -1.52 0.55 | F:μσmM 18.5 4.0 3.0 29.0 | H 0.747 | V -0.431 | pL 0.161 | vL 0.110 | ∇ 0.399
U 72 | F 147456 | FPS 1719 | D 86 | rR:μσmM 0.17 0.53 -1.60 0.58 | F:μσmM 18.9 5.2 3.0 36.0 | H 0.745 | V -0.426 | pL 0.153 | vL 0.100 | ∇ 0.173
U 73 | F 149504 | FPS 1862 | D 87 | rR:μσmM 0.19 0.46 -1.42 0.51 | F:μσmM 20.1 5.6 6.0 37.0 | H 0.475 | V 0.464 | pL -0.016 | vL 0.073 | ∇ 0.263
U 74 | F 151552 | FPS 1727 | D 89 | rR:μσmM 0.15 0.51 -1.66 0.55 | F:μσmM 21.3 8.1 12.0 77.0 | H 0.738 | V -0.459 | pL 0.049 | vL 0.089 | ∇ 0.202
U 75 | F 153600 | FPS 1714 | D 90 | rR:μσmM 0.22 0.42 -1.63 0.58 | F:μσmM 20.4 5.3 10.0 42.0 | H 0.738 | V -0.469 | pL 0.099 | vL 0.076 | ∇ 0.269
U 76 | F 155648 | FPS 1864 | D 91 | rR:μσmM 0.29 0.35 -1.45 0.55 | F:μσmM 19.7 5.5 11.0 52.0 | H 0.426 | V 0.530 | pL -0.046 | vL 0.044 | ∇ 0.224
U 77 | F 157696 | FPS 1715 | D 92 | rR:μσmM 0.22 0.54 -1.52 0.58 | F:μσmM 17.3 3.5 5.0 30.0 | H 0.754 | V -0.463 | pL 0.129 | vL 0.103 | ∇ 0.222
U 78 | F 159744 | FPS 1709 | D 93 | rR:μσmM 0.23 0.52 -1.45 0.58 | F:μσmM 17.3 3.7 3.0 28.0 | H 0.755 | V -0.492 | pL 0.088 | vL 0.108 | ∇ 0.312
U 79 | F 161792 | FPS 1864 | D 94 | rR:μσmM 0.21 0.58 -1.49 0.58 | F:μσmM 16.9 3.6 3.0 30.0 | H 0.457 | V 0.507 | pL 0.021 | vL 0.115 | ∇ 0.187
U 80 | F 163840 | FPS 1723 | D 96 | rR:μσmM 0.26 0.38 -1.38 0.51 | F:μσmM 19.5 4.7 7.0 35.0 | H 0.754 | V -0.512 | pL 0.030 | vL 0.066 | ∇ 0.187
Status saved
U 81 | F 165888 | FPS 1708 | D 97 | rR:μσmM 0.24 0.45 -1.60 0.58 | F:μσmM 19.0 3.9 3.0 34.0 | H 0.759 | V -0.496 | pL 0.077 | vL 0.092 | ∇ 0.599
U 82 | F 167936 | FPS 1853 | D 98 | rR:μσmM 0.27 0.41 -1.42 0.55 | F:μσmM 18.6 3.6 5.0 29.0 | H 0.417 | V 0.545 | pL -0.001 | vL 0.058 | ∇ 0.354
U 83 | F 169984 | FPS 1720 | D 99 | rR:μσmM 0.27 0.34 -1.42 0.51 | F:μσmM 20.2 5.5 12.0 53.0 | H 0.754 | V -0.463 | pL 0.149 | vL 0.047 | ∇ 0.194
U 84 | F 172032 | FPS 1708 | D 100 | rR:μσmM 0.33 0.29 -1.56 0.51 | F:μσmM 19.2 4.0 14.0 41.0 | H 0.760 | V -0.529 | pL 0.116 | vL 0.042 | ∇ 0.123
U 85 | F 174080 | FPS 1849 | D 101 | rR:μσmM 0.27 0.40 -1.60 0.58 | F:μσmM 19.2 4.8 5.0 39.0 | H 0.424 | V 0.570 | pL 0.045 | vL 0.055 | ∇ 0.240
U 86 | F 176128 | FPS 1722 | D 103 | rR:μσmM 0.30 0.44 -1.63 0.55 | F:μσmM 17.5 3.0 5.0 32.0 | H 0.762 | V -0.522 | pL 0.068 | vL 0.078 | ∇ 0.266
U 87 | F 178176 | FPS 1708 | D 104 | rR:μσmM 0.27 0.47 -1.67 0.51 | F:μσmM 17.8 3.4 3.0 30.0 | H 0.759 | V -0.518 | pL 0.040 | vL 0.083 | ∇ 0.166
U 88 | F 180224 | FPS 1860 | D 105 | rR:μσmM 0.32 0.32 -1.45 0.55 | F:μσmM 18.8 4.4 10.0 37.0 | H 0.376 | V 0.564 | pL -0.025 | vL 0.037 | ∇ 0.195
U 89 | F 182272 | FPS 1706 | D 106 | rR:μσmM 0.22 0.59 -1.60 0.58 | F:μσmM 16.6 2.8 6.0 27.0 | H 0.759 | V -0.472 | pL 0.062 | vL 0.124 | ∇ 0.301
U 90 | F 184320 | FPS 1707 | D 107 | rR:μσmM 0.28 0.48 -1.63 0.58 | F:μσmM 17.0 3.5 3.0 25.0 | H 0.758 | V -0.509 | pL 0.062 | vL 0.098 | ∇ 0.104
Status saved
U 91 | F 186368 | FPS 1836 | D 108 | rR:μσmM 0.34 0.40 -1.56 0.55 | F:μσmM 17.1 3.0 3.0 32.0 | H 0.382 | V 0.567 | pL -0.028 | vL 0.061 | ∇ 0.187
U 92 | F 188416 | FPS 1722 | D 110 | rR:μσmM 0.30 0.44 -1.56 0.58 | F:μσmM 17.6 3.1 3.0 27.0 | H 0.756 | V -0.514 | pL 0.063 | vL 0.080 | ∇ 0.211
U 93 | F 190464 | FPS 1680 | D 111 | rR:μσmM 0.28 0.42 -1.38 0.51 | F:μσmM 18.0 3.9 3.0 28.0 | H 0.755 | V -0.503 | pL 0.073 | vL 0.073 | ∇ 0.141
U 94 | F 192512 | FPS 1854 | D 112 | rR:μσmM 0.36 0.26 -1.45 0.58 | F:μσmM 18.3 3.3 11.0 33.0 | H 0.361 | V 0.603 | pL 0.010 | vL 0.026 | ∇ 0.157
U 95 | F 194560 | FPS 1694 | D 113 | rR:μσmM 0.28 0.45 -1.45 0.58 | F:μσmM 17.3 3.8 2.0 25.0 | H 0.754 | V -0.530 | pL 0.111 | vL 0.074 | ∇ 0.221
U 96 | F 196608 | FPS 1695 | D 114 | rR:μσmM 0.33 0.38 -1.49 0.58 | F:μσmM 17.2 3.6 3.0 26.0 | H 0.756 | V -0.536 | pL 0.106 | vL 0.063 | ∇ 0.294
U 97 | F 198656 | FPS 1857 | D 115 | rR:μσmM 0.36 0.32 -1.38 0.58 | F:μσmM 17.7 5.0 6.0 63.0 | H 0.378 | V 0.590 | pL -0.001 | vL 0.033 | ∇ 0.213
U 98 | F 200704 | FPS 1712 | D 117 | rR:μσmM 0.27 0.49 -1.56 0.58 | F:μσmM 16.9 4.0 3.0 35.0 | H 0.754 | V -0.529 | pL 0.032 | vL 0.094 | ∇ 0.205
U 99 | F 202752 | FPS 1715 | D 118 | rR:μσmM 0.35 0.36 -1.38 0.58 | F:μσmM 17.2 3.1 5.0 29.0 | H 0.755 | V -0.537 | pL 0.133 | vL 0.062 | ∇ 0.213
U 100 | F 204800 | FPS 1860 | D 119 | rR:μσmM 0.33 0.40 -1.45 0.58 | F:μσmM 17.0 3.9 3.0 30.0 | H 0.339 | V 0.595 | pL -0.005 | vL 0.042 | ∇ 0.169
Status saved
U 101 | F 206848 | FPS 1693 | D 120 | rR:μσmM 0.30 0.45 -1.60 0.58 | F:μσmM 17.1 3.5 6.0 27.0 | H 0.755 | V -0.524 | pL 0.045 | vL 0.087 | ∇ 0.185
U 102 | F 208896 | FPS 1710 | D 121 | rR:μσmM 0.35 0.34 -1.38 0.58 | F:μσmM 17.3 3.2 5.0 26.0 | H 0.752 | V -0.536 | pL 0.130 | vL 0.057 | ∇ 0.206
U 103 | F 210944 | FPS 1856 | D 122 | rR:μσmM 0.28 0.48 -1.52 0.58 | F:μσmM 16.8 3.5 3.0 30.0 | H 0.302 | V 0.554 | pL 0.014 | vL 0.076 | ∇ 0.276
U 104 | F 212992 | FPS 1723 | D 124 | rR:μσmM 0.33 0.30 -1.42 0.58 | F:μσmM 18.5 3.9 6.0 30.0 | H 0.747 | V -0.521 | pL 0.101 | vL 0.049 | ∇ 0.316
U 105 | F 215040 | FPS 1716 | D 125 | rR:μσmM 0.35 0.28 -1.32 0.58 | F:μσmM 18.6 5.4 5.0 46.0 | H 0.745 | V -0.552 | pL 0.051 | vL 0.042 | ∇ 0.079
U 106 | F 217088 | FPS 1864 | D 126 | rR:μσmM 0.37 0.21 -1.10 0.58 | F:μσmM 19.1 5.9 13.0 61.0 | H 0.304 | V 0.588 | pL -0.014 | vL 0.015 | ∇ 0.130
U 107 | F 219136 | FPS 1690 | D 127 | rR:μσmM 0.31 0.47 -1.42 0.58 | F:μσmM 17.0 5.9 7.0 68.0 | H 0.751 | V -0.543 | pL 0.091 | vL 0.075 | ∇ 0.129
U 108 | F 221184 | FPS 1717 | D 128 | rR:μσmM 0.38 0.33 -1.49 0.58 | F:μσmM 16.8 3.2 5.0 27.0 | H 0.754 | V -0.585 | pL 0.062 | vL 0.049 | ∇ 0.147
U 109 | F 223232 | FPS 1865 | D 130 | rR:μσmM 0.31 0.50 -1.70 0.58 | F:μσmM 16.0 2.8 5.0 23.0 | H 0.311 | V 0.571 | pL 0.013 | vL 0.095 | ∇ 0.319
