/home/mheuillet/Desktop/CARL2/rl-starter-files/train.py --algo ppo --model experiment2_1_0.05_0.7_3 --budget 1 --stochasticity 0.05 --cost 0.7 --frames 5000000 --save-interval 10 --max_lr 0.005 --min_lr 0.0001 --seed 3

Namespace(algo='ppo', batch_size=256, budget='1', clip_eps=0.2, cost='0.7', discount=0.99, entropy_coef=0.01, epochs=4, frames=5000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, max_grad_norm=0.5, max_lr=0.005, mem=False, min_lr=0.0001, model='experiment2_1_0.05_0.7_3', optim_alpha=0.99, optim_eps=1e-08, procs=16, recurrence=1, save_interval=10, seed=3, stochasticity='0.05', text=False, value_loss_coef=0.5)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (actor): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Model adversary loaded

ACModel_adversary(
  (actor): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 1762 | D 1 | rR:μσmM -1.31 0.37 -3.24 -0.85 | F:μσmM 10.7 12.6 2.0 70.0 | H 1.318 | V -0.292 | pL 0.739 | vL 0.381 | ∇ 0.487
U 33 | F 067584 | FPS 1733 | D 38 | rR:μσmM -0.66 0.66 -2.85 0.44 | F:μσmM 21.7 18.8 2.0 111.0 | H 0.746 | V -0.020 | pL 0.159 | vL 0.119 | ∇ 0.273
U 34 | F 069632 | FPS 1884 | D 40 | rR:μσmM -0.71 0.61 -1.59 0.58 | F:μσmM 15.8 16.5 2.0 75.0 | H 0.765 | V -0.013 | pL -0.056 | vL 0.119 | ∇ 0.535
U 35 | F 071680 | FPS 1736 | D 41 | rR:μσmM -0.57 0.63 -1.56 0.51 | F:μσmM 20.1 17.0 2.0 74.0 | H 0.746 | V -0.118 | pL 0.357 | vL 0.103 | ∇ 0.278
U 36 | F 073728 | FPS 1726 | D 42 | rR:μσmM -0.42 0.65 -1.49 0.58 | F:μσmM 19.7 13.6 2.0 63.0 | H 0.749 | V -0.198 | pL 0.173 | vL 0.109 | ∇ 0.202
U 37 | F 075776 | FPS 1870 | D 43 | rR:μσmM -0.48 0.69 -1.81 0.55 | F:μσmM 18.3 12.4 2.0 47.0 | H 0.718 | V 0.113 | pL -0.098 | vL 0.140 | ∇ 0.424
U 38 | F 077824 | FPS 1740 | D 44 | rR:μσmM -0.44 0.64 -1.77 0.44 | F:μσmM 22.0 13.2 2.0 61.0 | H 0.746 | V -0.214 | pL 0.117 | vL 0.117 | ∇ 0.569
U 39 | F 079872 | FPS 1718 | D 45 | rR:μσmM -0.25 0.61 -1.74 0.55 | F:μσmM 22.8 11.5 2.0 51.0 | H 0.744 | V -0.321 | pL 0.162 | vL 0.111 | ∇ 0.684
U 40 | F 081920 | FPS 1857 | D 46 | rR:μσmM -0.41 0.66 -1.52 0.48 | F:μσmM 20.2 12.5 2.0 57.0 | H 0.699 | V 0.178 | pL -0.090 | vL 0.113 | ∇ 0.495
Status saved
U 41 | F 083968 | FPS 1720 | D 48 | rR:μσmM -0.16 0.69 -2.05 0.58 | F:μσmM 21.8 9.0 2.0 44.0 | H 0.750 | V -0.303 | pL 0.121 | vL 0.141 | ∇ 0.503
U 42 | F 086016 | FPS 1727 | D 49 | rR:μσmM -0.19 0.67 -1.98 0.51 | F:μσmM 22.6 9.8 2.0 53.0 | H 0.744 | V -0.281 | pL 0.102 | vL 0.129 | ∇ 0.385
U 43 | F 088064 | FPS 1883 | D 50 | rR:μσmM -0.20 0.66 -1.52 0.51 | F:μσmM 21.6 10.1 2.0 53.0 | H 0.656 | V 0.288 | pL -0.052 | vL 0.116 | ∇ 0.365
U 44 | F 090112 | FPS 1727 | D 51 | rR:μσmM -0.08 0.58 -1.70 0.51 | F:μσmM 22.8 7.9 3.0 44.0 | H 0.761 | V -0.319 | pL 0.159 | vL 0.099 | ∇ 0.427
U 45 | F 092160 | FPS 1733 | D 52 | rR:μσmM -0.21 0.68 -1.81 0.51 | F:μσmM 22.3 8.5 2.0 51.0 | H 0.753 | V -0.296 | pL 0.126 | vL 0.146 | ∇ 0.258
U 46 | F 094208 | FPS 1870 | D 53 | rR:μσmM -0.19 0.64 -1.56 0.51 | F:μσmM 23.6 9.1 3.0 47.0 | H 0.683 | V 0.278 | pL 0.015 | vL 0.118 | ∇ 0.178
U 47 | F 096256 | FPS 1740 | D 55 | rR:μσmM -0.06 0.57 -1.77 0.44 | F:μσmM 23.5 7.4 3.0 46.0 | H 0.760 | V -0.330 | pL 0.199 | vL 0.104 | ∇ 0.296
U 48 | F 098304 | FPS 1727 | D 56 | rR:μσmM -0.04 0.51 -1.67 0.44 | F:μσmM 25.7 7.5 13.0 45.0 | H 0.750 | V -0.363 | pL 0.156 | vL 0.081 | ∇ 0.360
U 49 | F 100352 | FPS 1896 | D 57 | rR:μσmM 0.00 0.52 -2.05 0.51 | F:μσmM 24.2 7.3 5.0 42.0 | H 0.666 | V 0.357 | pL -0.052 | vL 0.082 | ∇ 0.383
U 50 | F 102400 | FPS 1732 | D 58 | rR:μσmM -0.09 0.63 -1.60 0.44 | F:μσmM 22.2 6.8 3.0 49.0 | H 0.765 | V -0.371 | pL 0.152 | vL 0.147 | ∇ 0.334
Status saved
U 51 | F 104448 | FPS 1728 | D 59 | rR:μσmM 0.06 0.43 -1.52 0.48 | F:μσmM 23.7 5.8 2.0 37.0 | H 0.754 | V -0.466 | pL 0.146 | vL 0.067 | ∇ 0.351
U 52 | F 106496 | FPS 1884 | D 60 | rR:μσmM -0.02 0.59 -1.77 0.51 | F:μσmM 22.4 6.1 3.0 42.0 | H 0.688 | V 0.380 | pL 0.023 | vL 0.112 | ∇ 0.393
U 53 | F 108544 | FPS 1737 | D 62 | rR:μσmM -0.05 0.53 -1.60 0.44 | F:μσmM 24.7 6.1 5.0 39.0 | H 0.752 | V -0.419 | pL 0.060 | vL 0.112 | ∇ 0.575
U 54 | F 110592 | FPS 1740 | D 63 | rR:μσmM -0.10 0.55 -1.60 0.40 | F:μσmM 25.7 7.9 2.0 50.0 | H 0.747 | V -0.353 | pL 0.126 | vL 0.126 | ∇ 0.428
U 55 | F 112640 | FPS 1862 | D 64 | rR:μσmM -0.10 0.55 -1.56 0.44 | F:μσmM 25.3 7.4 9.0 44.0 | H 0.684 | V 0.276 | pL -0.023 | vL 0.086 | ∇ 0.293
U 56 | F 114688 | FPS 1718 | D 65 | rR:μσmM 0.07 0.32 -1.56 0.44 | F:μσmM 25.6 5.4 3.0 43.0 | H 0.755 | V -0.462 | pL 0.100 | vL 0.052 | ∇ 0.227
U 57 | F 116736 | FPS 1732 | D 66 | rR:μσmM -0.01 0.42 -1.63 0.44 | F:μσmM 26.1 6.8 4.0 45.0 | H 0.747 | V -0.443 | pL 0.138 | vL 0.070 | ∇ 0.271
U 58 | F 118784 | FPS 1877 | D 67 | rR:μσmM 0.08 0.25 -1.07 0.51 | F:μσmM 26.5 6.7 3.0 44.0 | H 0.615 | V 0.411 | pL -0.088 | vL 0.019 | ∇ 0.223
U 59 | F 120832 | FPS 1726 | D 68 | rR:μσmM 0.00 0.59 -1.67 0.51 | F:μσmM 22.2 4.6 10.0 32.0 | H 0.767 | V -0.414 | pL 0.050 | vL 0.136 | ∇ 0.349
U 60 | F 122880 | FPS 1726 | D 70 | rR:μσmM 0.05 0.54 -1.88 0.51 | F:μσmM 23.0 4.2 10.0 31.0 | H 0.764 | V -0.413 | pL 0.154 | vL 0.121 | ∇ 0.197
Status saved
U 61 | F 124928 | FPS 1888 | D 71 | rR:μσmM 0.03 0.56 -1.91 0.51 | F:μσmM 23.0 4.6 11.0 39.0 | H 0.619 | V 0.360 | pL -0.025 | vL 0.097 | ∇ 0.341
U 62 | F 126976 | FPS 1726 | D 72 | rR:μσmM 0.15 0.42 -1.60 0.51 | F:μσmM 22.3 4.1 13.0 36.0 | H 0.765 | V -0.506 | pL 0.158 | vL 0.073 | ∇ 0.203
U 63 | F 129024 | FPS 1736 | D 73 | rR:μσmM 0.11 0.43 -1.52 0.44 | F:μσmM 22.5 5.5 2.0 36.0 | H 0.762 | V -0.521 | pL 0.107 | vL 0.104 | ∇ 0.572
U 64 | F 131072 | FPS 1878 | D 74 | rR:μσmM 0.01 0.53 -1.52 0.51 | F:μσmM 23.1 5.9 8.0 40.0 | H 0.621 | V 0.381 | pL -0.040 | vL 0.076 | ∇ 0.296
U 65 | F 133120 | FPS 1727 | D 75 | rR:μσmM 0.08 0.43 -1.84 0.51 | F:μσmM 23.9 5.4 2.0 37.0 | H 0.761 | V -0.539 | pL 0.015 | vL 0.076 | ∇ 0.250
U 66 | F 135168 | FPS 1723 | D 77 | rR:μσmM 0.10 0.36 -1.45 0.51 | F:μσmM 23.4 6.5 3.0 40.0 | H 0.761 | V -0.520 | pL 0.068 | vL 0.059 | ∇ 0.139
U 67 | F 137216 | FPS 1847 | D 78 | rR:μσmM 0.11 0.29 -1.52 0.44 | F:μσmM 25.1 4.9 13.0 41.0 | H 0.598 | V 0.440 | pL -0.037 | vL 0.029 | ∇ 0.234
U 68 | F 139264 | FPS 1727 | D 79 | rR:μσmM 0.11 0.45 -1.60 0.44 | F:μσmM 22.0 4.7 3.0 31.0 | H 0.775 | V -0.513 | pL 0.120 | vL 0.096 | ∇ 0.437
U 69 | F 141312 | FPS 1733 | D 80 | rR:μσmM 0.15 0.41 -1.67 0.51 | F:μσmM 22.2 4.3 11.0 38.0 | H 0.774 | V -0.497 | pL 0.088 | vL 0.076 | ∇ 0.267
U 70 | F 143360 | FPS 1892 | D 81 | rR:μσmM 0.15 0.39 -1.63 0.51 | F:μσmM 22.5 3.7 13.0 32.0 | H 0.589 | V 0.468 | pL -0.041 | vL 0.051 | ∇ 0.309
Status saved
U 71 | F 145408 | FPS 1732 | D 82 | rR:μσmM 0.10 0.47 -1.63 0.51 | F:μσmM 22.4 4.6 5.0 34.0 | H 0.769 | V -0.502 | pL 0.081 | vL 0.101 | ∇ 0.299
U 72 | F 147456 | FPS 1742 | D 84 | rR:μσmM 0.04 0.52 -1.77 0.44 | F:μσmM 23.2 4.3 12.0 33.0 | H 0.767 | V -0.473 | pL 0.064 | vL 0.122 | ∇ 0.234
U 73 | F 149504 | FPS 1870 | D 85 | rR:μσmM 0.14 0.39 -1.56 0.51 | F:μσmM 22.4 4.9 7.0 35.0 | H 0.576 | V 0.461 | pL -0.035 | vL 0.047 | ∇ 0.240
U 74 | F 151552 | FPS 1708 | D 86 | rR:μσmM 0.16 0.43 -1.84 0.51 | F:μσmM 21.9 4.3 12.0 34.0 | H 0.771 | V -0.514 | pL 0.092 | vL 0.068 | ∇ 0.233
U 75 | F 153600 | FPS 1707 | D 87 | rR:μσmM 0.15 0.33 -1.60 0.44 | F:μσmM 23.3 4.1 12.0 37.0 | H 0.766 | V -0.543 | pL 0.062 | vL 0.062 | ∇ 0.183
U 76 | F 155648 | FPS 1885 | D 88 | rR:μσmM 0.19 0.31 -1.63 0.51 | F:μσmM 22.8 4.3 15.0 35.0 | H 0.549 | V 0.465 | pL -0.067 | vL 0.034 | ∇ 0.243
U 77 | F 157696 | FPS 1742 | D 89 | rR:μσmM 0.22 0.31 -1.60 0.51 | F:μσmM 21.4 4.0 3.0 34.0 | H 0.773 | V -0.553 | pL 0.087 | vL 0.052 | ∇ 0.109
U 78 | F 159744 | FPS 1728 | D 91 | rR:μσmM 0.21 0.35 -1.60 0.51 | F:μσmM 21.2 4.0 3.0 36.0 | H 0.770 | V -0.564 | pL 0.092 | vL 0.067 | ∇ 0.149
U 79 | F 161792 | FPS 1890 | D 92 | rR:μσmM 0.16 0.48 -1.77 0.58 | F:μσmM 20.6 4.1 5.0 34.0 | H 0.538 | V 0.491 | pL -0.016 | vL 0.067 | ∇ 0.283
U 80 | F 163840 | FPS 1715 | D 93 | rR:μσmM 0.18 0.36 -1.56 0.51 | F:μσmM 21.9 4.6 3.0 33.0 | H 0.760 | V -0.577 | pL 0.057 | vL 0.065 | ∇ 0.301
Status saved
U 81 | F 165888 | FPS 1726 | D 94 | rR:μσmM 0.25 0.28 -1.52 0.51 | F:μσmM 21.4 3.5 15.0 32.0 | H 0.763 | V -0.590 | pL 0.039 | vL 0.045 | ∇ 0.276
U 82 | F 167936 | FPS 1884 | D 95 | rR:μσmM 0.25 0.27 -1.49 0.58 | F:μσmM 21.3 4.7 3.0 34.0 | H 0.501 | V 0.518 | pL -0.038 | vL 0.024 | ∇ 0.289
U 83 | F 169984 | FPS 1729 | D 96 | rR:μσmM 0.16 0.47 -1.70 0.51 | F:μσmM 20.9 4.7 3.0 38.0 | H 0.762 | V -0.552 | pL 0.079 | vL 0.107 | ∇ 0.239
U 84 | F 172032 | FPS 1729 | D 97 | rR:μσmM 0.15 0.51 -1.81 0.51 | F:μσmM 20.5 4.0 11.0 31.0 | H 0.760 | V -0.498 | pL 0.073 | vL 0.107 | ∇ 0.292
U 85 | F 174080 | FPS 1875 | D 99 | rR:μσmM 0.25 0.34 -1.45 0.51 | F:μσmM 20.2 3.6 3.0 31.0 | H 0.479 | V 0.546 | pL 0.004 | vL 0.037 | ∇ 0.223
U 86 | F 176128 | FPS 1729 | D 100 | rR:μσmM 0.23 0.36 -1.42 0.51 | F:μσmM 20.7 4.3 11.0 31.0 | H 0.759 | V -0.540 | pL 0.088 | vL 0.057 | ∇ 0.151
U 87 | F 178176 | FPS 1733 | D 101 | rR:μσmM 0.23 0.34 -1.52 0.51 | F:μσmM 21.3 4.6 14.0 40.0 | H 0.759 | V -0.540 | pL 0.064 | vL 0.052 | ∇ 0.181
U 88 | F 180224 | FPS 1877 | D 102 | rR:μσmM 0.24 0.37 -1.52 0.51 | F:μσmM 20.5 4.0 11.0 32.0 | H 0.454 | V 0.543 | pL 0.024 | vL 0.047 | ∇ 0.245
U 89 | F 182272 | FPS 1723 | D 103 | rR:μσmM 0.21 0.42 -1.63 0.51 | F:μσmM 20.8 4.1 12.0 34.0 | H 0.756 | V -0.550 | pL 0.077 | vL 0.090 | ∇ 0.196
U 90 | F 184320 | FPS 1739 | D 104 | rR:μσmM 0.24 0.38 -1.67 0.51 | F:μσmM 20.4 3.6 11.0 32.0 | H 0.758 | V -0.588 | pL 0.078 | vL 0.079 | ∇ 0.202
Status saved
U 91 | F 186368 | FPS 1867 | D 106 | rR:μσmM 0.24 0.35 -1.52 0.51 | F:μσmM 20.5 4.1 5.0 34.0 | H 0.423 | V 0.539 | pL 0.004 | vL 0.040 | ∇ 0.212
U 92 | F 188416 | FPS 1725 | D 107 | rR:μσmM 0.16 0.37 -1.56 0.51 | F:μσmM 22.4 6.0 3.0 39.0 | H 0.746 | V -0.589 | pL 0.060 | vL 0.078 | ∇ 0.195
U 93 | F 190464 | FPS 1708 | D 108 | rR:μσmM 0.22 0.26 -1.45 0.51 | F:μσmM 22.8 5.5 14.0 41.0 | H 0.747 | V -0.555 | pL 0.058 | vL 0.038 | ∇ 0.131
U 94 | F 192512 | FPS 1885 | D 109 | rR:μσmM 0.22 0.26 -1.49 0.51 | F:μσmM 22.8 5.6 15.0 46.0 | H 0.431 | V 0.535 | pL 0.028 | vL 0.022 | ∇ 0.164
U 95 | F 194560 | FPS 1723 | D 110 | rR:μσmM 0.18 0.42 -1.45 0.51 | F:μσmM 21.0 4.5 6.0 33.0 | H 0.759 | V -0.536 | pL 0.053 | vL 0.082 | ∇ 0.235
U 96 | F 196608 | FPS 1732 | D 111 | rR:μσmM 0.23 0.43 -1.56 0.51 | F:μσmM 19.7 3.6 3.0 29.0 | H 0.759 | V -0.611 | pL 0.059 | vL 0.073 | ∇ 0.199
U 97 | F 198656 | FPS 1877 | D 112 | rR:μσmM 0.23 0.40 -1.60 0.51 | F:μσmM 20.2 3.9 8.0 31.0 | H 0.427 | V 0.510 | pL -0.010 | vL 0.057 | ∇ 0.238
U 98 | F 200704 | FPS 1721 | D 114 | rR:μσmM 0.32 0.26 -1.38 0.58 | F:μσmM 19.3 3.3 12.0 30.0 | H 0.761 | V -0.635 | pL 0.069 | vL 0.047 | ∇ 0.165
U 99 | F 202752 | FPS 1722 | D 115 | rR:μσmM 0.33 0.13 -0.09 0.51 | F:μσmM 20.1 3.7 15.0 32.0 | H 0.758 | V -0.643 | pL 0.049 | vL 0.040 | ∇ 0.223
U 100 | F 204800 | FPS 1893 | D 116 | rR:μσmM 0.30 0.23 -1.11 0.58 | F:μσmM 19.9 4.1 3.0 33.0 | H 0.385 | V 0.563 | pL -0.048 | vL 0.012 | ∇ 0.121
Status saved
U 101 | F 206848 | FPS 1730 | D 117 | rR:μσmM 0.28 0.44 -1.52 0.58 | F:μσmM 18.2 3.3 3.0 26.0 | H 0.765 | V -0.586 | pL 0.076 | vL 0.104 | ∇ 0.170
U 102 | F 208896 | FPS 1716 | D 118 | rR:μσmM 0.24 0.50 -1.60 0.55 | F:μσmM 18.1 3.1 3.0 28.0 | H 0.762 | V -0.575 | pL 0.097 | vL 0.122 | ∇ 0.188
U 103 | F 210944 | FPS 1880 | D 119 | rR:μσmM 0.27 0.39 -1.56 0.58 | F:μσmM 19.1 3.3 10.0 31.0 | H 0.391 | V 0.539 | pL -0.009 | vL 0.057 | ∇ 0.276
U 104 | F 212992 | FPS 1722 | D 121 | rR:μσmM 0.26 0.50 -1.67 0.51 | F:μσmM 17.8 3.2 3.0 28.0 | H 0.760 | V -0.580 | pL 0.068 | vL 0.138 | ∇ 0.345
U 105 | F 215040 | FPS 1726 | D 122 | rR:μσmM 0.24 0.48 -1.60 0.58 | F:μσmM 18.4 3.1 8.0 30.0 | H 0.764 | V -0.576 | pL 0.121 | vL 0.119 | ∇ 0.221
U 106 | F 217088 | FPS 1866 | D 123 | rR:μσmM 0.24 0.51 -1.49 0.58 | F:μσmM 17.8 3.2 4.0 29.0 | H 0.372 | V 0.518 | pL -0.023 | vL 0.089 | ∇ 0.260
U 107 | F 219136 | FPS 1725 | D 124 | rR:μσmM 0.30 0.41 -1.52 0.51 | F:μσmM 18.1 3.2 5.0 28.0 | H 0.761 | V -0.564 | pL 0.158 | vL 0.084 | ∇ 0.310
U 108 | F 221184 | FPS 1728 | D 125 | rR:μσmM 0.33 0.32 -1.56 0.51 | F:μσmM 18.5 2.6 12.0 28.0 | H 0.765 | V -0.632 | pL 0.044 | vL 0.059 | ∇ 0.110
U 109 | F 223232 | FPS 1890 | D 126 | rR:μσmM 0.32 0.35 -1.49 0.51 | F:μσmM 18.3 2.8 12.0 28.0 | H 0.369 | V 0.553 | pL -0.042 | vL 0.045 | ∇ 0.147
