/home/mheuillet/Desktop/CARL2/rl-starter-files/train.py --algo ppo --model experiment3_25_0.05_0.7_7 --budget 25 --stochasticity 0.05 --cost 0.7 --frames 5000000 --save-interval 10 --max_lr 0.005 --min_lr 0.0001 --seed 7

Namespace(algo='ppo', batch_size=256, budget='25', clip_eps=0.2, cost='0.7', discount=0.99, entropy_coef=0.01, epochs=4, frames=5000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, max_grad_norm=0.5, max_lr=0.005, mem=False, min_lr=0.0001, model='experiment3_25_0.05_0.7_7', optim_alpha=0.99, optim_eps=1e-08, procs=16, recurrence=1, save_interval=10, seed=7, stochasticity='0.05', text=False, value_loss_coef=0.5)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (actor): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Model adversary loaded

ACModel_adversary(
  (actor): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 1919 | D 1 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.098 | V -0.439 | pL 0.535 | vL 0.218 | ∇ 0.396
U 2 | F 004096 | FPS 1778 | D 2 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.534 | V -0.823 | pL -0.229 | vL 0.328 | ∇ 0.030
U 3 | F 006144 | FPS 1756 | D 3 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.573 | V -0.566 | pL -0.197 | vL 0.252 | ∇ 0.021
U 4 | F 008192 | FPS 1924 | D 4 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.130 | V -0.756 | pL 0.443 | vL 0.111 | ∇ 0.375
U 5 | F 010240 | FPS 1750 | D 5 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.579 | V -0.442 | pL -0.214 | vL 0.219 | ∇ 0.033
U 6 | F 012288 | FPS 1744 | D 6 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.605 | V -0.194 | pL -0.206 | vL 0.166 | ∇ 0.191
U 7 | F 014336 | FPS 1899 | D 7 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.152 | V -1.108 | pL 0.408 | vL 0.075 | ∇ 0.435
U 8 | F 016384 | FPS 1771 | D 9 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.624 | V 0.095 | pL -0.140 | vL 0.137 | ∇ 0.472
U 9 | F 018432 | FPS 1771 | D 10 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.641 | V 0.408 | pL -0.137 | vL 0.109 | ∇ 0.244
U 10 | F 020480 | FPS 1923 | D 11 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.135 | V -1.271 | pL 0.376 | vL 0.062 | ∇ 0.329
Status saved
U 11 | F 022528 | FPS 1688 | D 12 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.610 | V 0.669 | pL -0.146 | vL 0.090 | ∇ 0.452
U 12 | F 024576 | FPS 1746 | D 13 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.626 | V 1.007 | pL -0.121 | vL 0.057 | ∇ 0.256
U 13 | F 026624 | FPS 1926 | D 14 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.147 | V -1.539 | pL 0.331 | vL 0.032 | ∇ 0.335
U 14 | F 028672 | FPS 1720 | D 15 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.675 | V 1.290 | pL -0.095 | vL 0.047 | ∇ 0.379
U 15 | F 030720 | FPS 1767 | D 17 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.685 | V 1.517 | pL -0.062 | vL 0.041 | ∇ 0.444
U 16 | F 032768 | FPS 1924 | D 18 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.100 | V -1.627 | pL 0.309 | vL 0.024 | ∇ 0.226
U 17 | F 034816 | FPS 1754 | D 19 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.700 | V 1.723 | pL -0.052 | vL 0.042 | ∇ 0.355
U 18 | F 036864 | FPS 1753 | D 20 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.708 | V 1.894 | pL -0.035 | vL 0.042 | ∇ 0.098
U 19 | F 038912 | FPS 1909 | D 21 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.037 | V -1.829 | pL 0.285 | vL 0.017 | ∇ 0.350
U 20 | F 040960 | FPS 1759 | D 22 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.732 | V 2.029 | pL -0.020 | vL 0.038 | ∇ 0.139
Status saved
U 21 | F 043008 | FPS 1742 | D 23 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.757 | V 2.173 | pL -0.009 | vL 0.040 | ∇ 0.149
U 22 | F 045056 | FPS 1917 | D 25 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.925 | V -2.065 | pL 0.247 | vL 0.010 | ∇ 0.333
U 23 | F 047104 | FPS 1765 | D 26 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.722 | V 2.284 | pL 0.024 | vL 0.043 | ∇ 0.057
U 24 | F 049152 | FPS 1758 | D 27 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.730 | V 2.373 | pL 0.020 | vL 0.038 | ∇ 0.120
U 25 | F 051200 | FPS 1913 | D 28 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.068 | V -2.298 | pL 0.207 | vL 0.004 | ∇ 0.214
U 26 | F 053248 | FPS 1762 | D 29 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.742 | V 2.490 | pL 0.015 | vL 0.030 | ∇ 0.212
U 27 | F 055296 | FPS 1768 | D 30 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.746 | V 2.528 | pL 0.027 | vL 0.031 | ∇ 0.048
U 28 | F 057344 | FPS 1926 | D 31 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.088 | V -2.439 | pL 0.183 | vL 0.002 | ∇ 0.179
U 29 | F 059392 | FPS 1760 | D 32 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.765 | V 2.621 | pL 0.031 | vL 0.025 | ∇ 0.082
U 30 | F 061440 | FPS 1766 | D 34 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.741 | V 2.647 | pL 0.051 | vL 0.039 | ∇ 0.122
Status saved
U 31 | F 063488 | FPS 1909 | D 35 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.084 | V -2.582 | pL 0.158 | vL 0.002 | ∇ 0.143
U 32 | F 065536 | FPS 1762 | D 36 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.753 | V 2.626 | pL 0.093 | vL 0.048 | ∇ 0.121
U 33 | F 067584 | FPS 1743 | D 37 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.773 | V 2.677 | pL 0.061 | vL 0.038 | ∇ 0.068
U 34 | F 069632 | FPS 1915 | D 38 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.095 | V -2.729 | pL 0.134 | vL 0.001 | ∇ 0.151
U 35 | F 071680 | FPS 1748 | D 39 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.761 | V 2.735 | pL 0.055 | vL 0.036 | ∇ 0.097
U 36 | F 073728 | FPS 1751 | D 40 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.763 | V 2.744 | pL 0.071 | vL 0.036 | ∇ 0.100
U 37 | F 075776 | FPS 1912 | D 42 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.113 | V -2.858 | pL 0.111 | vL 0.001 | ∇ 0.103
U 38 | F 077824 | FPS 1755 | D 43 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.759 | V 2.782 | pL 0.074 | vL 0.032 | ∇ 0.179
U 39 | F 079872 | FPS 1760 | D 44 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.759 | V 2.806 | pL 0.045 | vL 0.024 | ∇ 0.159
U 40 | F 081920 | FPS 1880 | D 45 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.121 | V -2.954 | pL 0.094 | vL 0.001 | ∇ 0.123
Status saved
U 41 | F 083968 | FPS 1756 | D 46 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.743 | V 2.820 | pL 0.044 | vL 0.023 | ∇ 0.085
U 42 | F 086016 | FPS 1755 | D 47 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.751 | V 2.843 | pL 0.060 | vL 0.026 | ∇ 0.061
U 43 | F 088064 | FPS 1913 | D 48 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 1.114 | V -3.022 | pL 0.083 | vL 0.001 | ∇ 0.115
U 44 | F 090112 | FPS 1753 | D 50 | rR:μσmM -0.38 0.57 -1.38 0.00 | F:μσmM 2.4 4.1 0.0 12.0 | H 0.719 | V 2.846 | pL 0.085 | vL 0.035 | ∇ 0.102
