update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,1734.6436606873845,12,-1.039252307432339,0.021363492402078087,-1.3849999904632568,-1.034999966621399,2.121495327102804,0.6103852406327643,2.0,12.0,0.735667958855629,-1.016283392906189,-0.010682017426006496,0.0003438457861193456,0.02038740706733464,-1.039252307432339,0.021363492402078087,-1.3849999904632568,-1.034999966621399
11,22528,1576.1628403294517,13,-1.0382077101534593,0.015222248654202335,-1.2799999713897705,-1.034999966621399,2.0916496945010183,0.43492107519009643,2.0,9.0,0.10619574226438999,1.0155507028102875,-0.0033526103798067197,0.0004240948583174031,0.0336438378505508,-1.0382077101534593,0.015222248654202335,-1.2799999713897705,-1.034999966621399
12,24576,1608.3176666896338,14,-1.038788629930044,0.019582024769847304,-1.315000057220459,-1.034999966621399,2.1082474226804124,0.5594861602616148,2.0,10.0,0.11952418927103281,1.016975611448288,-0.004279562388546765,0.0010153619259654079,0.026521573497177656,-1.038788629930044,0.019582024769847304,-1.315000057220459,-1.034999966621399
13,26624,1728.333413546857,15,-1.0387012019784054,0.017947343754512533,-1.2450000047683716,-1.034999966621399,2.1057494866529773,0.5127810021190659,2.0,8.0,1.020399957895279,-1.0157946199178696,-0.0018028623526333831,0.00019442887423792854,0.015380768282961489,-1.0387012019784054,0.017947343754512533,-1.2450000047683716,-1.034999966621399
14,28672,1596.7605389321625,17,-1.052521554227234,0.05414301837451582,-1.524999976158142,-1.034999966621399,2.500616522811344,1.5469430862612354,2.0,16.0,0.227633161470294,1.0336038619279861,-0.011293646763078868,0.00520300590142142,0.05967684350978636,-1.052521554227234,0.05414301837451582,-1.524999976158142,-1.034999966621399
15,30720,1621.2088557556656,18,-1.0501634132198214,0.07128790130047355,-2.4699997901916504,-0.33000004291534424,2.502421307506053,2.291286568124983,2.0,43.0,0.21995455957949162,1.0317459851503372,0.023177199822384864,0.010315544670447707,0.14249795190732845,-1.0501634132198214,0.07128790130047355,-2.4699997901916504,-0.33000004291534424
16,32768,1750.0510028642786,19,-1.0488255994034266,0.048420957779404444,-1.7700002193450928,-1.034999966621399,2.395017793594306,1.3834554854955334,2.0,23.0,1.020178496837616,-1.0272045582532883,0.007284468272700906,0.00130975159117952,0.024744699707308034,-1.0488255994034266,0.048420957779404444,-1.7700002193450928,-1.034999966621399
17,34816,1614.743451592104,20,-1.0475825215426255,0.07689772876376223,-1.7350001335144043,0.4399999976158142,2.42688679245283,1.7161369866637604,2.0,22.0,0.17646492458879948,1.0256573855876923,-0.01582018961198628,0.013906232663430274,0.09666616087559174,-1.0475825215426255,0.07689772876376223,-1.7350001335144043,0.4399999976158142
18,36864,1623.147083566068,22,-1.045165877456796,0.05518225196986536,-1.4549999237060547,-0.015000343322753906,2.3558352402745997,1.5390921423812858,2.0,30.0,0.23329932615160942,1.0085511654615402,0.04237745184218511,0.005131997691933066,0.13603875834870233,-1.045165877456796,0.05518225196986536,-1.4549999237060547,-0.015000343322753906
19,38912,1750.641636852204,23,-1.0487557896347932,0.043935332844265845,-1.4900000095367432,-1.034999966621399,2.3930232558139535,1.2552948970377176,2.0,15.0,0.950477197766304,-1.0244906544685364,-0.0015079587319632992,0.0011570388523978181,0.035516999106533186,-1.0487557896347932,0.043935332844265845,-1.4900000095367432,-1.034999966621399
20,40960,1595.3569358810207,24,-1.0415859942795127,0.02917201750098644,-1.524999976158142,-1.034999966621399,2.1881720430107525,0.8334859381602547,2.0,16.0,0.6104471310973167,1.023927927017212,0.016677124658599496,0.004141995210375171,0.07235030514715592,-1.0415859942795127,0.02917201750098644,-1.524999976158142,-1.034999966621399
21,43008,1520.3149592697619,26,-1.0418649106811562,0.0952578693641257,-1.4549999237060547,0.4399999976158142,2.550185873605948,2.5684477330233073,2.0,42.0,0.4284289814531803,0.9839769005775452,0.05532742338255048,0.03726970497518778,0.11201227229561819,-1.0418649106811562,0.0952578693641257,-1.4549999237060547,0.4399999976158142
22,45056,1740.271442272589,27,-1.0429507028749514,0.061049522308599245,-1.4549999237060547,0.4399999976158142,2.2911534154535276,1.1280303777002862,2.0,17.0,0.7892749533057213,-1.0058333352208138,-0.026050201384350657,0.01204478986619506,0.2109819707016559,-1.0429507028749514,0.061049522308599245,-1.4549999237060547,0.4399999976158142
23,47104,1493.2111553978777,28,-1.0395143804326257,0.04333303885885045,-1.350000023841858,0.054999709129333496,2.1899679829242262,1.0953407188314952,2.0,28.0,0.4725274629890919,1.002171240746975,-0.01093381515238434,0.003242857230361551,0.0351743412845827,-1.0395143804326257,0.04333303885885045,-1.350000023841858,0.054999709129333496
24,49152,1530.362351588017,29,-1.0390495585262283,0.0199670716781785,-1.315000057220459,-1.034999966621399,2.115702479338843,0.5704874332371013,2.0,10.0,0.9370538890361786,1.014073297381401,0.005670644313795492,0.0010337081002944615,0.04794430684237186,-1.0390495585262283,0.0199670716781785,-1.315000057220459,-1.034999966621399
25,51200,1745.085655510155,31,-1.0458456119533024,0.025025430845380992,-1.2799999713897705,-1.034999966621399,2.3098751418842225,0.7150117961494938,2.0,9.0,0.6872407644987106,-1.021254226565361,-0.009753760532476008,0.0003222437189833727,0.034463966894632714,-1.0458456119533024,0.025025430845380992,-1.2799999713897705,-1.034999966621399
26,53248,1600.4003811180382,32,-1.0434899132790447,0.03746082323586474,-1.4549999237060547,-0.33000004291534424,2.306487695749441,1.479170202169132,2.0,39.0,0.9506643936038017,0.9933525323867798,0.002355763157538604,0.0038462539378087968,0.0719597385047175,-1.0434899132790447,0.03746082323586474,-1.4549999237060547,-0.33000004291534424
27,55296,1602.6882439776525,33,-1.039624699956797,0.032574807319656215,-1.1749999523162842,-0.2600001096725464,2.2582781456953644,2.050564697409987,2.0,51.0,0.9222734197974205,0.9915936589241028,0.018558060168288648,0.009896194009343162,0.07324920085829931,-1.039624699956797,0.032574807319656215,-1.1749999523162842,-0.2600001096725464
28,57344,1735.4086862007696,34,-1.039848296252258,0.03838743976071465,-1.350000023841858,-0.05000030994415283,2.200433369447454,1.1113127658518107,2.0,31.0,0.8403638601303101,-1.0076816380023956,-0.008903987312805839,0.007888552121585235,0.05178015402963425,-1.039848296252258,0.03838743976071465,-1.350000023841858,-0.05000030994415283
29,59392,1617.3636117152996,36,-1.0431457898236307,0.07162161955548953,-1.315000057220459,0.3699999451637268,2.3639494833524686,1.3147699391359864,2.0,24.0,0.8950856178998947,1.0122364610433578,0.030019508849363774,0.006463610494392924,0.06003077731519769,-1.0431457898236307,0.07162161955548953,-1.315000057220459,0.3699999451637268
30,61440,1617.588688317663,37,-1.0465476026340408,0.029273388665147435,-1.4549999237060547,-1.034999966621399,2.3299319727891157,0.8363820395054041,2.0,14.0,0.9645669758319855,1.0175801515579224,0.006644201232120395,0.003170937514369143,0.06619270721477429,-1.0465476026340408,0.029273388665147435,-1.4549999237060547,-1.034999966621399
31,63488,1743.7667662725737,38,-1.047401184307601,0.05720549571274757,-1.2450000047683716,0.3699999451637268,2.422754491017964,1.0170802785516753,2.0,19.0,1.03534284979105,-1.0064426064491272,0.01572746387682855,0.007175858714617789,0.05423734567367905,-1.047401184307601,0.05720549571274757,-1.2450000047683716,0.3699999451637268
32,65536,1639.8503452398065,39,-1.0588601777799949,0.10490222743105596,-1.9450002908706665,0.1249997615814209,2.9422492401215807,2.7823273892188345,2.0,34.0,0.784961499273777,1.0280692279338837,0.007720764333498664,0.01810791017487645,0.12442628077094248,-1.0588601777799949,0.10490222743105596,-1.9450002908706665,0.1249997615814209
33,67584,1630.7629526564458,41,-1.0545568661714988,0.1694131080170838,-4.710003852844238,0.4049999713897705,2.861111111111111,4.743753434679124,2.0,107.0,0.7502355650067329,0.982977569103241,0.061151595786213875,0.02486936131026596,0.13586649682575852,-1.0545568661714988,0.1694131080170838,-4.710003852844238,0.4049999713897705
34,69632,1752.7445438013992,42,-1.051376889048494,0.08768585905465391,-2.1200003623962402,0.4049999713897705,2.6129441624365484,2.1222019409331527,2.0,33.0,0.9928965196013451,-1.0094641745090485,-0.006652779702562839,0.011601339094340801,0.08801143402265446,-1.051376889048494,0.08768585905465391,-2.1200003623962402,0.4049999713897705
35,71680,1616.1874716482998,43,-1.0485042012931354,0.067622879879759,-1.8050001859664917,0.1949998140335083,2.454764776839566,1.6640503434072624,2.0,24.0,0.8928103968501091,1.0112504437565804,0.01594339683651924,0.01485369901638478,0.12977763639533912,-1.0485042012931354,0.067622879879759,-1.8050001859664917,0.1949998140335083
36,73728,1633.5155427620164,44,-1.0515296395737528,0.109653367664916,-2.8850040435791016,0.3699999451637268,2.780323450134771,4.789531588097672,2.0,112.0,0.863195613026619,0.9484675824642181,0.024815577547997236,0.018516967305913568,0.27638485171907434,-1.0515296395737528,0.109653367664916,-2.8850040435791016,0.3699999451637268
37,75776,1768.886995472109,45,-1.051111851431338,0.1337425298504348,-3.2750000953674316,0.2649998664855957,2.772169167803547,3.9268468080708465,2.0,66.0,1.063762977719307,-0.9570357948541641,0.013170209596864879,0.035875482484698296,0.2826569885710941,-1.051111851431338,0.1337425298504348,-3.2750000953674316,0.2649998664855957
38,77824,1629.2016210205404,47,-1.0464493507071386,0.11116680090944822,-1.4199999570846558,0.4399999976158142,2.616455696202532,1.8462367046389694,2.0,26.0,0.746724434196949,0.9995887950062752,0.03907841141335666,0.030207159521523863,0.25626545211904705,-1.0464493507071386,0.11116680090944822,-1.4199999570846558,0.4399999976158142
39,79872,1626.7897364883572,48,-1.0460429664809545,0.09071157972308945,-1.524999976158142,0.4750000238418579,2.5322376738305943,1.9196659855236236,2.0,38.0,0.6758053377270699,0.9621006026864052,0.016897789668291807,0.02827512566000223,0.2574449596594964,-1.0460429664809545,0.09071157972308945,-1.524999976158142,0.4750000238418579
40,81920,1731.2133886895886,49,-1.0433374656686747,0.07924303732514151,-1.3849999904632568,0.2649998664855957,2.5940224159402243,3.0434076945937543,2.0,54.0,1.1291957199573517,-0.9643004983663559,0.0004772146639879793,0.016366991098038852,0.1428215966745896,-1.0433374656686747,0.07924303732514151,-1.3849999904632568,0.2649998664855957
41,83968,1643.0582064018167,50,-1.0574855350517813,0.1045052684295199,-1.630000114440918,0.4399999976158142,2.8901734104046244,2.53691052243286,2.0,38.0,0.6617394238710403,0.9838256984949112,0.049379201140254736,0.04973428254015744,0.10858153762909864,-1.0574855350517813,0.1045052684295199,-1.630000114440918,0.4399999976158142
42,86016,1654.4494420283436,52,-1.060114142920147,0.11234775626171209,-1.7000000476837158,0.2649998664855957,3.0654490106544903,3.715979253861921,2.0,66.0,0.6856450960040092,0.9869292080402374,0.041295040311524644,0.0451147360727191,0.1653427471674676,-1.060114142920147,0.11234775626171209,-1.7000000476837158,0.2649998664855957
43,88064,1778.3818324594215,53,-1.0486150109711947,0.14558741399407713,-2.4000000953674316,0.4750000238418579,3.2832550860719873,5.225394059976333,2.0,63.0,1.0531183779239655,-0.8777167946100235,-0.0038293193210847676,0.03167693875730038,0.18798107383262844,-1.0486150109711947,0.14558741399407713,-2.4000000953674316,0.4750000238418579
44,90112,1620.4506947240063,54,-1.0521438020852305,0.11842892902387561,-1.7000000476837158,0.5450000166893005,2.797043010752688,2.468716498241082,2.0,40.0,0.7450891882181168,0.9958278313279152,0.048136823810637,0.02831760188564658,0.33238234125320504,-1.0521438020852305,0.11842892902387561,-1.7000000476837158,0.5450000166893005
45,92160,1632.6893491202989,55,-1.0400137806760854,0.14039254134667797,-1.3849999904632568,0.5099999904632568,2.7737931034482757,2.598382008220133,2.0,32.0,0.1868996825069189,0.9313323944807053,0.012519676878582686,0.04834778024815023,0.22427346143751153,-1.0400137806760854,0.14039254134667797,-1.3849999904632568,0.5099999904632568
46,94208,1749.8435196119433,57,-1.0393028948999026,0.12780844761190696,-1.524999976158142,0.5450000166893005,2.629911280101394,2.4197995323303476,2.0,33.0,0.9681683704257011,-0.9402223229408264,-0.03310765256173909,0.026234755525365472,0.26209548349427914,-1.0393028948999026,0.12780844761190696,-1.524999976158142,0.5450000166893005
47,96256,1609.1739333568373,58,-1.0362544338995154,0.10605228556312853,-1.559999942779541,0.4750000238418579,2.4435196195005946,2.4087551321120118,2.0,37.0,0.745823472738266,0.9350002482533455,0.035919704707339406,0.03130475606303662,0.168919620050684,-1.0362544338995154,0.10605228556312853,-1.559999942779541,0.4750000238418579
48,98304,1606.1536519238464,59,-1.037726037013225,0.16155783638545462,-1.665000081062317,0.5099999904632568,2.7719298245614037,2.296055451149105,2.0,26.0,0.6956343352794647,0.9344432726502419,0.06587708555161953,0.06769689870998263,0.3729352318365633,-1.037726037013225,0.16155783638545462,-1.665000081062317,0.5099999904632568
49,100352,1771.5310913292071,60,-1.0519394413148908,0.1828778646612409,-1.524999976158142,0.5800000429153442,3.3256955810147297,2.72413790005042,2.0,26.0,1.0676325559616089,-0.8898550420999527,0.057722622994333506,0.06041749659925699,0.23316547497627782,-1.0519394413148908,0.1828778646612409,-1.524999976158142,0.5800000429153442
50,102400,1673.3027082191736,61,-1.057396967731691,0.25172861752771714,-1.7350001335144043,0.5099999904632568,4.375271149674621,4.468758287429183,2.0,43.0,0.4685233607888222,0.8725738897919655,0.11783503368496895,0.15572870429605246,0.6552768405988749,-1.057396967731691,0.25172861752771714,-1.7350001335144043,0.5099999904632568
51,104448,1631.5670536428763,63,-1.0480134774005039,0.15272777864953044,-1.7700002193450928,0.4750000238418579,2.971514242878561,2.850723564904231,2.0,30.0,0.26620446890592575,0.8815648704767227,0.021105460007674992,0.08251989260315895,0.3026437343441337,-1.0480134774005039,0.15272777864953044,-1.7700002193450928,0.4750000238418579
52,106496,1780.6427510082785,64,-1.0526167260851838,0.2266295305648735,-4.809996604919434,0.5450000166893005,3.423510466988728,7.845695533300996,2.0,167.0,1.0681475102901459,-0.8287767618894577,0.035451003757771105,0.06361648626625538,0.3278482073174272,-1.0526167260851838,0.2266295305648735,-4.809996604919434,0.5450000166893005
53,108544,1653.621042228105,65,-1.036113032154415,0.18872816473645312,-1.7350001335144043,0.4750000238418579,3.2243478260869565,4.250434071016805,2.0,60.0,0.2097493689507246,0.7536979243159294,0.08889899961650372,0.15289638936519623,0.2152658029052804,-1.036113032154415,0.18872816473645312,-1.7350001335144043,0.4750000238418579
54,110592,1679.4042843708637,66,-1.044338240843861,0.3066936304553489,-4.7049970626831055,0.4049999713897705,4.78781512605042,12.83128802455868,2.0,164.0,0.406019002199173,0.6411091908812523,0.10592394135892391,0.07804251555353403,0.3004167597834186,-1.044338240843861,0.3066936304553489,-4.7049970626831055,0.4049999713897705
55,112640,1779.2581642472853,67,-1.0522859185842928,0.15057208415728543,-1.7000000476837158,0.4750000238418579,3.1055045871559632,3.3262279431045703,2.0,46.0,0.9958575367927551,-0.9115973934531212,-0.02841501569491811,0.05139699322171509,0.2227088094074816,-1.0522859185842928,0.15057208415728543,-1.7000000476837158,0.4750000238418579
56,114688,1627.6010251501327,69,-1.0289027382290472,0.16039007562650925,-1.4900000095367432,0.5800000429153442,2.651773981603154,3.0494651962403596,2.0,43.0,0.32453184947371483,0.8348057121038437,0.007286261185072362,0.07635412318632007,0.23641955984461777,-1.0289027382290472,0.16039007562650925,-1.4900000095367432,0.5800000429153442
57,116736,1634.7892251534886,70,-1.0334528334745532,0.13941692901162883,-1.559999942779541,0.5099999904632568,2.638778220451527,3.182319114758573,2.0,48.0,0.6526940688490868,0.8971121832728386,0.040593664860352874,0.062269159127026796,0.23332346755353564,-1.0334528334745532,0.13941692901162883,-1.559999942779541,0.5099999904632568
58,118784,1769.3923670839429,71,-1.0295210988684134,0.21844156017466532,-3.3050031661987305,0.5450000166893005,3.4204545454545454,7.005112033264224,2.0,124.0,0.8192924708127975,-0.7627698630094528,-0.11351534631103277,0.052287749014794827,0.20069207404354766,-1.0295210988684134,0.21844156017466532,-3.3050031661987305,0.5450000166893005
59,120832,1635.9393261859318,72,-1.0308947316686015,0.19341124323357872,-3.060004234313965,0.5099999904632568,3.085714285714286,6.326708427562463,2.0,117.0,0.1916656531393528,0.8254853188991547,0.08077614568173885,0.10197054035961628,0.2498520496986877,-1.0308947316686015,0.19341124323357872,-3.060004234313965,0.5099999904632568
60,122880,1628.3124927967,74,-1.0298740573282594,0.1778308695656032,-2.92000412940979,0.5800000429153442,2.954074074074074,5.71334711476314,2.0,113.0,0.25509716756641865,0.8076933771371841,0.032259975210763514,0.0914942929521203,0.23234937323277027,-1.0298740573282594,0.1778308695656032,-2.92000412940979,0.5800000429153442
61,124928,1783.5191180586528,75,-1.024098464961044,0.25831600919734865,-5.159995079040527,0.5800000429153442,3.4056761268781304,8.987509483340544,2.0,177.0,0.8702441826462746,-0.6616082265973091,-0.01153623138088733,0.0719063994474709,0.3220539469233332,-1.024098464961044,0.25831600919734865,-5.159995079040527,0.5800000429153442
62,126976,1683.5010723336736,76,-0.9764051427606677,0.2985109311430559,-1.5950000286102295,0.5099999904632568,4.875878220140515,9.137054489492327,2.0,68.0,0.27666595205664635,0.6114354133605957,0.2724039014428854,0.156927440315485,0.6007412924534357,-0.9764051427606677,0.2985109311430559,-1.5950000286102295,0.5099999904632568
63,129024,1666.0830984183533,77,-0.9805293987779057,0.29912459988017576,-1.524999976158142,0.5800000429153442,4.6117647058823525,8.5923277920371,2.0,73.0,0.2422150932252407,0.49906639754772186,0.20567547343671322,0.17160727083683014,0.4854799272748962,-0.9805293987779057,0.29912459988017576,-1.524999976158142,0.5800000429153442
64,131072,1817.8659259706028,78,-0.9767339695377758,0.3499950439733615,-2.6449997425079346,0.5800000429153442,4.950118764845605,9.762494581865553,2.0,97.0,0.877400353550911,-0.5003878325223923,-0.07944177370518446,0.12353789806365967,0.32965656544064637,-0.9767339695377758,0.3499950439733615,-2.6449997425079346,0.5800000429153442
65,133120,1689.886472208238,80,-0.9359103340817534,0.3923025464997553,-2.710003614425659,0.5800000429153442,5.5353260869565215,10.554148777395856,2.0,107.0,0.23326209746301174,0.3960086368024349,0.1978448200970888,0.14761659502983093,0.48529166629204284,-0.9359103340817534,0.3923025464997553,-2.710003614425659,0.5800000429153442
66,135168,1683.5291178279447,81,-0.9407963464839029,0.38109325152822865,-2.395002841949463,0.5800000429153442,5.4255874673629245,10.333300530358368,2.0,98.0,0.3385012485086918,0.3612254746258259,0.219277773052454,0.1398375378921628,0.36896057721583897,-0.9407963464839029,0.38109325152822865,-2.395002841949463,0.5800000429153442
67,137216,1807.9767937360598,82,-0.9244000015939985,0.41136193299080837,-2.5000030994415283,0.5800000429153442,5.6971428571428575,10.170250333041695,2.0,101.0,0.7292597740888596,-0.25283450819551945,-0.056677572429180145,0.13534735050052404,0.35792398516834545,-0.9244000015939985,0.41136193299080837,-2.5000030994415283,0.5800000429153442
68,139264,1679.5986827466165,83,-0.852283585783261,0.4946368001415992,-1.4900000095367432,0.5800000429153442,6.161194029850746,8.324984070154283,2.0,49.0,0.47910168394446373,0.22708507627248764,0.20017276424914598,0.20029517635703087,0.380034425129947,-0.852283585783261,0.4946368001415992,-1.4900000095367432,0.5800000429153442
69,141312,1704.6220000706462,84,-0.8427343748044223,0.4887261262147996,-1.665000081062317,0.5800000429153442,7.890625,11.830003153396664,2.0,67.0,0.5103785060346127,0.09336455259472132,0.1583127686753869,0.16124912351369858,0.36318799690985254,-0.8427343748044223,0.4887261262147996,-1.665000081062317,0.5800000429153442
70,143360,1826.338465829989,86,-0.8868121676659458,0.45206089059171983,-1.7000000476837158,0.5800000429153442,5.626984126984127,8.171185138392447,2.0,52.0,0.7512708008289337,-0.21740344911813736,-0.07137236278504133,0.15015561319887638,0.34042613980883274,-0.8868121676659458,0.45206089059171983,-1.7000000476837158,0.5800000429153442
71,145408,1698.3892053593584,87,-0.7358502299196807,0.592851842601001,-1.5950000286102295,0.5800000429153442,8.259109311740891,9.89814872562181,2.0,67.0,0.48346052691340446,0.06421048915944993,0.2560184374451637,0.1591657679527998,0.3477857380116686,-0.7358502299196807,0.592851842601001,-1.5950000286102295,0.5800000429153442
72,147456,1714.219749079423,88,-0.7413426047122037,0.5702093089916875,-1.665000081062317,0.5800000429153442,8.953703703703704,11.664590497216954,2.0,63.0,0.4485233202576637,0.04060661030234769,0.231375846080482,0.1539311818778515,0.22831681462623435,-0.7413426047122037,0.5702093089916875,-1.665000081062317,0.5800000429153442
73,149504,1858.9576236670696,89,-0.6893839022559577,0.6042474347531924,-1.5950000286102295,0.5800000429153442,10.270142180094787,12.48422737517786,2.0,63.0,0.6639816462993622,0.0635928250849247,-0.12588944472372532,0.13619916420429945,0.29702464557292363,-0.6893839022559577,0.6042474347531924,-1.5950000286102295,0.5800000429153442
74,151552,1710.6281382747695,90,-0.6754774139754137,0.6213214043237303,-1.559999942779541,0.5800000429153442,10.105527638190955,11.0986403983302,2.0,51.0,0.48875484243035316,-0.008826089091598988,0.1741333305835724,0.16663933545351028,0.32883333757791666,-0.6754774139754137,0.6213214043237303,-1.559999942779541,0.5800000429153442
75,153600,1712.0928674943639,91,-0.635853682494745,0.6330012253997216,-1.524999976158142,0.5800000429153442,9.829268292682928,11.437001225215463,2.0,62.0,0.4913165383040905,-0.03609699697699398,0.27424994483590126,0.14865327812731266,0.30275927189794605,-0.635853682494745,0.6330012253997216,-1.524999976158142,0.5800000429153442
76,155648,1851.7024241965673,93,-0.7747071340493078,0.5518184699176161,-1.4549999237060547,0.5099999904632568,8.669456066945607,11.166463356328952,2.0,66.0,0.6631406098604202,0.022197941900230944,-0.03305931201612111,0.14095771685242653,0.32453380929049325,-0.7747071340493078,0.5518184699176161,-1.4549999237060547,0.5099999904632568
77,157696,1725.5396052521887,94,-0.5452134641932278,0.6339500825413296,-1.4900000095367432,0.5099999904632568,12.396341463414634,12.203367639183098,2.0,51.0,0.5135385654866695,-0.14053639583289623,0.16327703092247248,0.13712140172719955,0.32507868069248913,-0.5452134641932278,0.6339500825413296,-1.4900000095367432,0.5099999904632568
78,159744,1711.158710680899,95,-0.5788315618815629,0.6363976437955905,-1.4549999237060547,0.5450000166893005,11.016304347826088,11.429593331937028,2.0,50.0,0.5463421493768692,-0.1320131691172719,0.1517677465453744,0.14123865775763988,0.4422511866825234,-0.5788315618815629,0.6363976437955905,-1.4549999237060547,0.5450000166893005
79,161792,1870.0508514021026,96,-0.5004361001558082,0.6529079787663811,-1.5950000286102295,0.5099999904632568,12.30813953488372,11.809207238779281,2.0,65.0,0.5705174952745438,0.20188632514327765,-0.1641743378713727,0.0990478191524744,0.31745104680456415,-0.5004361001558082,0.6529079787663811,-1.5950000286102295,0.5099999904632568
